Numero_cliente,Fecha_Update,Estatus,Motivo,Tasa_Interes,Importe,Id_product,CAT,TXN,CP,Puntuacion,canal_venta,Day
3181,2020-01-08,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3183,2019-11-28,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
3191,2019-12-04,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3193,2019-12-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Saturday
3194,2019-12-20,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Friday
3195,2019-12-03,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
3198,2020-03-03,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
3208,2019-11-29,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Friday
3219,2019-11-27,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3223,2019-11-20,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3237,2020-03-06,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
3243,2020-01-16,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Thursday
3244,2019-12-13,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Marketing,Friday
3260,2019-11-20,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3273,2019-12-23,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3277,2019-12-16,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3279,2019-11-24,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
3282,2021-06-01,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Tuesday
3293,2019-11-28,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
3294,2019-11-30,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Saturday
3295,2019-11-23,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Saturday
3297,2019-11-20,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
3303,2019-11-30,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
3309,2020-01-07,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
3326,2019-11-29,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
3337,2019-12-21,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Saturday
3338,2019-12-28,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Saturday
3344,2019-11-23,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Saturday
3367,2019-11-26,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Tuesday
3387,2019-12-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Saturday
3391,2020-01-01,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3396,2019-11-27,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
3402,2019-11-20,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3405,2019-11-23,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Saturday
3407,2019-11-26,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Tuesday
3427,2019-12-17,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Tuesday
3450,2019-11-23,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Saturday
3468,2019-12-16,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3475,2020-03-27,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
3477,2019-11-22,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Friday
3483,2019-12-15,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
3506,2019-12-02,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Marketing,Monday
3510,2019-11-22,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Friday
3515,2019-11-20,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3528,2020-02-06,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Thursday
3529,2019-11-20,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3541,2019-11-24,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Sunday
3551,2019-11-20,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3553,2019-12-03,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Tuesday
3557,2020-05-13,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3562,2019-12-05,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Thursday
3581,2019-11-25,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Monday
3594,2020-02-20,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Thursday
3600,2019-12-03,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Tuesday
3602,2019-11-24,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Sunday
3609,2020-01-05,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Sunday
3611,2019-11-24,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
3612,2019-12-29,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
3616,2019-12-02,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Monday
3618,2019-12-04,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3622,2019-11-24,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
3623,2019-12-11,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
3633,2019-12-06,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Friday
3636,2019-12-12,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Thursday
3643,2019-11-20,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3659,2019-11-28,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Thursday
3666,2019-11-29,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Friday
3668,2019-11-27,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
3669,2020-01-07,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
3671,2019-12-27,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Friday
3700,2019-11-27,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3705,2019-12-01,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Sunday
3707,2019-11-22,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
3708,2019-11-28,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Thursday
3710,2019-11-22,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Friday
3713,2019-12-01,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
3714,2020-01-01,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3718,2019-11-27,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3720,2020-01-29,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3726,2019-12-19,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Thursday
3735,2019-11-27,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Wednesday
3768,2019-12-07,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Saturday
3773,2021-11-17,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3775,2019-11-22,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Friday
3790,2020-01-20,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3794,2019-11-25,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3805,2019-12-19,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Thursday
3823,2019-11-22,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Friday
3825,2019-11-25,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Monday
3828,2019-11-29,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
3844,2019-11-23,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Saturday
3850,2019-11-25,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3858,2019-11-25,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
3859,2019-11-24,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Sunday
3871,2019-11-27,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
3880,2019-11-29,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Friday
3884,2020-02-28,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Friday
3887,2019-11-22,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
3912,2019-12-31,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Tuesday
3921,2020-02-06,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Thursday
3924,2019-11-22,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Friday
3926,2019-11-24,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Sunday
3931,2019-11-22,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Friday
3933,2019-11-22,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Friday
3937,2019-11-20,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
3970,2019-11-26,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
3976,2019-11-20,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
3982,2019-12-20,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
3987,2020-04-24,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Friday
3992,2019-12-17,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Tuesday
4000,2019-12-19,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Thursday
4039,2019-11-22,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
4040,2019-12-07,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4041,2019-11-29,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Friday
4044,2019-12-02,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Monday
4049,2020-01-08,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4062,2019-12-03,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
4065,2019-12-20,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Friday
4098,2019-12-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4103,2019-12-28,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4108,2019-12-09,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4116,2019-11-20,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4128,2019-11-28,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Thursday
4134,2020-01-30,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Thursday
4136,2019-11-23,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4140,2019-12-05,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Operaciones,Thursday
4141,2019-11-24,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Sunday
4144,2019-12-04,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4145,2019-12-10,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Tuesday
4189,2020-01-06,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
4190,2020-03-09,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Monday
4200,2019-11-30,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Saturday
4202,2019-11-27,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4203,2019-11-26,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Tuesday
4207,2019-11-23,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Saturday
4209,2020-02-15,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Saturday
4225,2019-11-27,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4244,2020-10-07,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4247,2019-12-20,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Friday
4254,2020-04-08,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4265,2019-11-22,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Friday
4267,2019-11-25,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Monday
4281,2019-11-29,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Friday
4282,2019-11-30,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4288,2019-12-08,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Sunday
4292,2019-11-20,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4298,2020-09-02,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4299,2019-11-23,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4322,2019-11-20,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4345,2019-11-20,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4352,2019-11-20,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4387,2019-11-27,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4396,2019-11-22,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
4399,2019-11-27,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4402,2019-12-01,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
4411,2020-01-22,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4432,2019-11-23,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4439,2019-11-23,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Saturday
4474,2019-12-02,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Monday
4481,2019-11-30,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4489,2020-01-19,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
4498,2019-12-01,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Sunday
4512,2019-11-24,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
4519,2019-11-23,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4529,2020-02-25,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Servicio al cliente,Tuesday
4536,2019-11-20,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4541,2020-01-19,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Sunday
4554,2019-11-26,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
4577,2020-01-17,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
4579,2019-11-22,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Friday
4610,2019-12-02,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Monday
4665,2019-12-03,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
4674,2022-05-20,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Friday
4694,2019-11-30,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4716,2019-11-24,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Sunday
4726,2019-11-20,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4744,2020-02-03,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4745,2019-12-22,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
4747,2019-11-27,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4760,2020-01-18,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4770,2020-01-29,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4774,2020-02-17,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Operaciones,Monday
4779,2019-12-08,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Sunday
4781,2019-12-02,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Monday
4788,2019-11-22,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Friday
4792,2019-11-23,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4799,2019-12-29,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Sunday
4801,2019-11-28,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Thursday
4811,2019-11-25,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Monday
4824,2019-11-25,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4832,2019-11-25,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Monday
4837,2019-12-18,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4842,2019-12-11,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4850,2020-01-11,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4874,2019-11-30,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4887,2019-11-29,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Friday
4889,2019-12-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Saturday
4890,2020-01-08,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4899,2020-08-16,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Sunday
4900,2019-12-08,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Sunday
4904,2019-11-24,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Servicio al cliente,Sunday
4905,2019-11-27,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Servicio al cliente,Wednesday
4911,2019-12-04,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Wednesday
4914,2019-12-07,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Operaciones,Saturday
4918,2019-11-29,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Friday
4921,2019-11-26,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Operaciones,Tuesday
4922,2021-01-18,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4925,2019-11-27,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Operaciones,Wednesday
4952,2019-11-25,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Monday
4984,2019-12-17,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Tuesday
4988,2019-11-23,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Servicio al cliente,Saturday
4991,2019-12-05,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Servicio al cliente,Thursday
4999,2020-04-17,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Friday
1,2019-11-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Thursday
53,2019-11-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Thursday
68,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
104,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
294,2019-11-14,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Thursday
311,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
322,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
411,2019-11-14,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Thursday
457,2019-11-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Thursday
629,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
666,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
772,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
777,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
790,2019-11-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Thursday
816,2019-11-14,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Marketing,Thursday
820,2019-11-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Thursday
826,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
990,2019-11-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Thursday
1049,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
1157,2019-11-14,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Marketing,Thursday
1246,2019-11-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Thursday
1253,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
1320,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
1360,2019-11-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Thursday
1403,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
1457,2019-11-14,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Thursday
1519,2019-11-14,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Marketing,Thursday
1549,2019-11-14,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Thursday
1555,2019-11-14,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Thursday
1614,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
1616,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
1652,2019-11-14,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Thursday
1653,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
1767,2019-11-14,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Thursday
1769,2019-11-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Thursday
1782,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
2018,2019-11-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Thursday
2138,2019-11-14,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Thursday
2168,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
2294,2019-11-14,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Thursday
2301,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
2576,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
2657,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
2819,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
2927,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
3217,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
3283,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
3302,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
3461,2019-11-14,RISK,,0,0,7,0,0.0,0,Sin Puntuación,Marketing,Thursday
3535,2019-11-14,RISK,,0,0,6,0,0.0,0,Sin Puntuación,Marketing,Thursday
3786,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
3798,2019-11-14,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Thursday
3904,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
3905,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
3923,2019-11-14,RISK,,0,0,1,0,0.0,0,Sin Puntuación,Marketing,Thursday
4117,2019-11-14,RISK,,0,0,4,0,0.0,0,Sin Puntuación,Marketing,Thursday
4259,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
4289,2019-11-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Thursday
4398,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
4407,2019-11-14,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Thursday
4425,2019-11-14,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Thursday
4446,2019-11-14,RISK,,0,0,2,0,0.0,0,Sin Puntuación,Marketing,Thursday
4486,2019-11-14,RISK,,0,0,10,0,0.0,0,Sin Puntuación,Marketing,Thursday
4487,2019-11-14,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Thursday
4563,2019-11-14,RISK,,0,0,5,0,0.0,0,Sin Puntuación,Marketing,Thursday
4574,2019-11-14,RISK,,0,0,9,0,0.0,0,Sin Puntuación,Marketing,Thursday
4657,2019-11-14,RISK,,0,0,8,0,0.0,0,Sin Puntuación,Marketing,Thursday
4677,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
4683,2019-11-14,RISK,,0,0,3,0,0.0,0,Sin Puntuación,Marketing,Thursday
